Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Dillon Tate","BAL",0.29649123,0.64194915,0.45297505,0.68639053,0.84818482,0.79025424,0.45297505,0.62020906,0.0950096,0.18714012,0.28214971,"Dillon Tate",17796,622253
"Daniel Hudson","- - -",0.32796781,0.7826087,0.52138728,0.51533742,0.80208333,0.69844789,0.42543353,0.6,0.15722543,0.12485549,0.28208092,"Daniel Hudson",7146,543339
"Spencer Howard","- - -",0.27443609,0.67326733,0.4465812,0.70547945,0.79779412,0.76555024,0.43162393,0.62008734,0.10470085,0.17735043,0.28205128,"Spencer Howard",23252,675921
"Nabil Crismatt","SDP",0.33616505,0.6705653,0.4644727,0.6101083,0.85755814,0.74718196,0.38369484,0.54131054,0.11742708,0.16454749,0.28197457,"Nabil Crismatt",17732,622503
"Andrew Chafin","- - -",0.3633157,0.7,0.49841605,0.61650485,0.87593985,0.76271186,0.40126716,0.62406015,0.11826822,0.16367476,0.28194298,"Andrew Chafin",12988,605177
"Bailey Ober","MIN",0.3542654,0.70094937,0.50271003,0.63210702,0.86907449,0.77358491,0.42818428,0.67282322,0.11382114,0.16802168,0.28184282,"Bailey Ober",21224,641927
"Alek Manoah","TOR",0.31180812,0.71484888,0.47804878,0.62721893,0.80330882,0.73582766,0.41246612,0.57298475,0.12628726,0.15555556,0.28184282,"Alek Manoah",26410,666201
"Jack Flaherty","STL",0.27581864,0.68872987,0.44641537,0.58447489,0.82857143,0.74006623,0.41315595,0.58695652,0.11603843,0.16555802,0.28159645,"Jack Flaherty",17479,656427
"JD Hammer","PHI",0.28340081,0.62658228,0.41728395,0.64285714,0.84848485,0.76331361,0.39012346,0.56382979,0.09876543,0.18271605,0.28148148,"JD Hammer",19548,670456
"Chris Archer","TBR",0.24861878,0.71917808,0.4587156,0.53333333,0.84761905,0.75333333,0.44648318,0.61445783,0.11314985,0.16819572,0.28134557,"Chris Archer",6345,502042
"Madison Bumgarner","ARI",0.30592105,0.69016698,0.48648649,0.66666667,0.86962366,0.80197133,0.46992153,0.6411093,0.09633827,0.18482999,0.28116827,"Madison Bumgarner",5524,518516
"Deivi García","NYY",0.29787234,0.66101695,0.4379085,0.60714286,0.82051282,0.73134328,0.38562092,0.57894737,0.11764706,0.16339869,0.28104575,"Deivi Garcia",20276,665620
"Drew Smyly","ATL",0.33196721,0.70620239,0.49275362,0.57777778,0.87211094,0.75901328,0.42964002,0.64468864,0.11874708,0.16222534,0.28097242,"Drew Smyly",11760,592767
"Josh Sborz","TEX",0.3422619,0.72235872,0.48563485,0.5,0.84693878,0.69465649,0.37720111,0.58365759,0.14828545,0.13253012,0.28081557,"Josh Sborz",18323,622250
"Eduardo Rodriguez","BOS",0.3368356,0.70353581,0.48548328,0.65137615,0.83634021,0.76003028,0.40536567,0.63555556,0.11650129,0.16427784,0.28077913,"Eduardo Rodriguez",13164,593958
"Ranger Suárez","PHI",0.31762295,0.68710692,0.4633995,0.62903226,0.84668192,0.75635877,0.39454094,0.56698565,0.11276332,0.16790582,0.28066914,"Ranger Suarez",17277,624133
"Chris Bassitt","OAK",0.29473684,0.67190227,0.47627047,0.65934066,0.84935065,0.78835979,0.48131037,0.61852433,0.10079798,0.1797564,0.28055439,"Chris Bassitt",12304,605135
"Germán Márquez","COL",0.28803641,0.692,0.46915352,0.50790068,0.86242775,0.74235474,0.44835007,0.57804233,0.12087518,0.15961263,0.2804878,"German Marquez",15038,608566
"Darren O'Day","NYY",0.31304348,0.71621622,0.47089947,0.58333333,0.83018868,0.73033708,0.39153439,0.47826087,0.12698413,0.15343915,0.28042328,"Darren O'Day",3321,503285
"Zack Wheeler","PHI",0.35241801,0.72048364,0.51388456,0.64826498,0.82922014,0.75956284,0.43868955,0.66784452,0.12355694,0.15631825,0.2798752,"Zack Wheeler",10310,554430
"Robert Stock","- - -",0.24528302,0.66129032,0.39880952,0.61538462,0.80487805,0.73134328,0.36904762,0.55555556,0.10714286,0.17261905,0.2797619,"Robert Stock",6576,476594
"Brad Hand","- - -",0.2559322,0.62268041,0.42139535,0.70860927,0.87086093,0.81677704,0.45116279,0.62230216,0.07713755,0.20260223,0.27973978,"Brad Hand",9111,543272
"Michael Rucker","CHC",0.34693878,0.7244898,0.49795918,0.54901961,0.83098592,0.71311475,0.4,0.61904762,0.14285714,0.13673469,0.27959184,"Michael Rucker",19454,621074
"Michael Pineda","MIN",0.36772217,0.70879121,0.51318102,0.65277778,0.89534884,0.7956621,0.4264792,0.69650655,0.10486233,0.17457528,0.27943761,"Michael Pineda",5372,501381
"Jake Jewell","CHC",0.35483871,0.7032967,0.50232558,0.63636364,0.796875,0.73148148,0.42325581,0.66666667,0.13488372,0.14418605,0.27906977,"Jake Jewell",16958,657228
"Bailey Falter","PHI",0.29109589,0.69615385,0.48188406,0.67058824,0.83977901,0.78571429,0.47101449,0.61870504,0.10326087,0.17572464,0.27898551,"Bailey Falter",20070,663559
"Duane Underwood Jr.","PIT",0.27586207,0.6719057,0.44727891,0.63043478,0.85672515,0.77756654,0.43282313,0.61875,0.0994898,0.17942177,0.27891156,"Duane Underwood Jr.",14677,621249
"Sandy Alcantara","MIA",0.36668629,0.72707736,0.52924071,0.59390048,0.84334975,0.74847375,0.45105008,0.64038232,0.13311793,0.1457189,0.27883683,"Sandy Alcantara",18684,645261
"Max Fried","ATL",0.31971326,0.67986231,0.48337896,0.59192825,0.8721519,0.7710356,0.4544388,0.64317841,0.11063331,0.16810008,0.27873339,"Max Fried",13743,608331
"Jay Flaa","- - -",0.26829268,0.75,0.42622951,0.36363636,0.73333333,0.57692308,0.32786885,0.53846154,0.18032787,0.09836066,0.27868852,"Jay Flaa",18140,664852
"Steven Matz","TOR",0.28528975,0.66942149,0.46713615,0.65364583,0.86666667,0.79815745,0.47339593,0.59196291,0.09425108,0.18420023,0.27845131,"Steven Matz",13361,571927
"Chris Mazza","TBR",0.35950413,0.70175439,0.50121065,0.52873563,0.88333333,0.73429952,0.41404358,0.58928571,0.13317191,0.14527845,0.27845036,"Chris Mazza",14151,607391
"Hunter Strickland","- - -",0.29744526,0.73549884,0.49029622,0.66257669,0.79810726,0.75208333,0.44024515,0.59090909,0.12130479,0.15698267,0.27828746,"Hunter Strickland",7836,519326
"Anthony Gose","CLE",0.34920635,0.78846154,0.54782609,0.63636364,0.75609756,0.71428571,0.45217391,0.54166667,0.15652174,0.12173913,0.27826087,"Anthony Gose",5097,543238
"Kyle Wright","ATL",0.17283951,0.71153846,0.38345865,0.42857143,0.86486486,0.74509804,0.39097744,0.54285714,0.09774436,0.18045113,0.27819549,"Kyle Wright",19665,657140
"Pablo López","MIA",0.37394068,0.67724138,0.50569203,0.66572238,0.83910387,0.76658768,0.43439185,0.62440191,0.11803475,0.15997603,0.27801078,"Pablo Lopez",17085,641154
"Paolo Espino","WSN",0.31449126,0.63385827,0.45475504,0.68954248,0.89233954,0.81368821,0.43919308,0.6,0.08472622,0.19308357,0.2778098,"Paolo Espino",8246,502179
"Trevor Stephan","CLE",0.2724595,0.72693032,0.47190083,0.58918919,0.79015544,0.72504378,0.43884298,0.58510638,0.12975207,0.14793388,0.27768595,"Trevor Stephan",19932,663986
"Alex Claudio","LAA",0.32480818,0.62755102,0.42589438,0.66141732,0.86178862,0.76,0.33390119,0.56756757,0.10221465,0.17546848,0.27768313,"Alex Claudio",12890,592222
"Rex Brothers","CHC",0.28571429,0.69166667,0.43229689,0.5,0.81526104,0.68213457,0.36108325,0.48728814,0.13727455,0.14028056,0.27755511,"Rex Brothers",9794,571521
"Tyler Chatwood","- - -",0.29336735,0.63819095,0.40947547,0.53913043,0.88188976,0.71900826,0.33671743,0.49655172,0.11505922,0.16243655,0.27749577,"Tyler Chatwood",4338,543022
"Adonis Medina","PHI",0.28571429,0.54716981,0.38686131,0.70833333,0.82758621,0.77358491,0.38686131,0.41666667,0.08759124,0.18978102,0.27737226,"Adonis Medina",19903,658431
"Dominic Leone","SFG",0.33079848,0.69538462,0.47003525,0.53448276,0.87168142,0.725,0.38190364,0.59360731,0.12925969,0.1480611,0.2773208,"Dominic Leone",13763,608678
"Jose Alvarez","SFG",0.32,0.64719101,0.47010309,0.69047619,0.87152778,0.80482456,0.45876289,0.69172932,0.09175258,0.18556701,0.27731959,"Jose Alvarez",5358,501625
"Tyler Duffey","MIN",0.28864353,0.65393795,0.4339981,0.63934426,0.87956204,0.7833698,0.39791073,0.61811024,0.09401709,0.18328585,0.27730294,"Tyler Duffey",13758,608648
"Albert Abreu","NYY",0.30769231,0.66945607,0.4423676,0.64516129,0.8375,0.75352113,0.37227414,0.57051282,0.10903427,0.1682243,0.27725857,"Albert Abreu",17485,656061
"Ian Kennedy","- - -",0.30638298,0.78321678,0.53392659,0.59722222,0.82440476,0.75625,0.47719689,0.6754386,0.13014461,0.14682981,0.27697442,"Ian Kennedy",6986,453178
"Joe Barlow","TEX",0.33574007,0.73595506,0.49230769,0.65591398,0.83206107,0.75892857,0.39120879,0.57657658,0.11868132,0.15824176,0.27692308,"Joe Barlow",22296,669618
"Cristian Javier","HOU",0.27214612,0.72740316,0.44921875,0.56040268,0.79487179,0.70807453,0.38895089,0.48113208,0.13113839,0.14564732,0.27678571,"Cristian Javier",17606,664299
"Glenn Otto","TEX",0.32743363,0.68468468,0.50446429,0.71621622,0.875,0.82300885,0.49553571,0.72972973,0.08928571,0.1875,0.27678571,"Glenn Otto",21366,657248
"José Ruiz","CHW",0.2972028,0.71827957,0.48601736,0.61764706,0.85329341,0.77380952,0.44840887,0.59778598,0.1099325,0.16682739,0.27675988,"Jose Ruiz",14552,614179
"Brandon Bielak","HOU",0.31504065,0.6851312,0.46706587,0.6,0.86808511,0.76153846,0.41077844,0.52293578,0.11137725,0.16526946,0.27664671,"Brandon Bielak",19866,656232
"J.P. Feyereisen","- - -",0.35230769,0.7388724,0.48429585,0.60262009,0.76305221,0.68619247,0.3414387,0.63247863,0.15197568,0.12462006,0.27659574,"J.P. Feyereisen",16610,656420
"Chad Kuhl","PIT",0.25260718,0.65619546,0.41364903,0.58715596,0.82446809,0.73737374,0.39902507,0.51575931,0.1086351,0.1678273,0.2764624,"Chad Kuhl",14975,641771
"Michael Fulmer","DET",0.34636872,0.70877944,0.48943364,0.58467742,0.83685801,0.72884283,0.39475909,0.57912458,0.13271344,0.14370245,0.27641589,"Michael Fulmer",13218,605242
"José Suarez","LAA",0.31131131,0.70814132,0.46787879,0.66237942,0.82429501,0.75906736,0.39454545,0.60048426,0.11272727,0.16363636,0.27636364,"Jose Suarez",19911,660761
"Luis Gil","NYY",0.29487179,0.70909091,0.46616541,0.57608696,0.80128205,0.71774194,0.41353383,0.5503876,0.13157895,0.14473684,0.27631579,"Luis Gil",21052,661563
"Kyle Finnegan","WSN",0.31940299,0.66542751,0.47350993,0.64485981,0.84916201,0.77272727,0.44536424,0.63945578,0.10752688,0.16873449,0.27626137,"Kyle Finnegan",15009,640448
"Luis Castillo","CIN",0.33874346,0.71770335,0.48893805,0.60587326,0.82222222,0.73173885,0.39633375,0.59526775,0.13116308,0.14506953,0.27623262,"Luis Castillo",15689,622491
"J.B. Bukauskas","ARI",0.32317073,0.69672131,0.48251748,0.47169811,0.91764706,0.74637681,0.42657343,0.62962963,0.12237762,0.15384615,0.27622378,"J.B. Bukauskas",20491,656266
"Ryne Stanek","HOU",0.29971182,0.72457627,0.47169811,0.57692308,0.79239766,0.71090909,0.40480274,0.55517241,0.13636364,0.13979417,0.2761578,"Ryne Stanek",15947,592773
"Joakim Soria","- - -",0.32344214,0.74253731,0.50909091,0.59633028,0.84422111,0.75649351,0.44297521,0.69811321,0.12396694,0.15206612,0.27603306,"Joakim Soria",6941,465657
"Seth Elledge","STL",0.21167883,0.69047619,0.39366516,0.68965517,0.82758621,0.7816092,0.3800905,0.65384615,0.08597285,0.19004525,0.2760181,"Seth Elledge",19766,676220
"Mauricio Llovera","PHI",0.27160494,0.671875,0.44827586,0.54545455,0.90697674,0.78461538,0.44137931,0.6,0.09655172,0.17931034,0.27586207,"Mauricio Llovera",20080,661440
"Anthony DeSclafani","SFG",0.31840796,0.69244136,0.48670837,0.61383929,0.86323714,0.77349398,0.44996091,0.67011834,0.11024238,0.16536357,0.27560594,"Anthony DeSclafani",13050,543101
"Darien Núñez","LAD",0.33333333,0.73076923,0.49606299,0.68,0.65789474,0.66666667,0.40944882,0.60606061,0.16535433,0.11023622,0.27559055,"Darien Nunez",21197,628345
"Joey Lucchesi","NYM",0.24641834,0.68686869,0.44891641,0.65116279,0.83823529,0.78275862,0.45975232,0.66242038,0.09752322,0.17801858,0.2755418,"Joey Lucchesi",19320,664192
"Caleb Smith","ARI",0.28390901,0.69204545,0.45766812,0.66765579,0.80788177,0.75792812,0.42573778,0.562,0.11078858,0.1644896,0.27527818,"Caleb Smith",14875,592761
"Kyle Hendricks","CHC",0.35636364,0.66781708,0.48487006,0.73469388,0.87855297,0.8164464,0.41260235,0.67770701,0.08899964,0.18618726,0.2751869,"Kyle Hendricks",12049,543294
"Hirokazu Sawamura","BOS",0.33652313,0.72955975,0.46878307,0.50236967,0.81034483,0.66365688,0.33650794,0.48497854,0.15750529,0.11733615,0.27484144,"Hirokazu Sawamura",27515,617228
"Greg Holland","KCR",0.31953642,0.68956743,0.46539619,0.58549223,0.83763838,0.73275862,0.39418255,0.5473251,0.12437312,0.15045135,0.27482447,"Greg Holland",7196,518813
"Tim Hill","SDP",0.3097166,0.64882227,0.47450572,0.69281046,0.8349835,0.7872807,0.48595213,0.63921569,0.10093652,0.17377732,0.27471384,"Tim Hill",16814,657612
"Evan Phillips","- - -",0.32786885,0.72131148,0.52459016,0.65,0.86363636,0.796875,0.5,0.67241379,0.10655738,0.16803279,0.27459016,"Evan Phillips",17734,623465
"Mark Melancon","SDP",0.30511182,0.66510539,0.45109212,0.68062827,0.88732394,0.80421053,0.40550807,0.64150943,0.08831909,0.18613485,0.27445394,"Mark Melancon",4264,453343
"Richard Bleier","MIA",0.42136499,0.70114943,0.56350365,0.70422535,0.87704918,0.8134715,0.5080292,0.71111111,0.10510949,0.16934307,0.27445255,"Richard Bleier",7803,542947
"Michael Lorenzen","CIN",0.33788396,0.69680851,0.47817048,0.5959596,0.85496183,0.74347826,0.39085239,0.736,0.12266112,0.15176715,0.27442827,"Michael Lorenzen",14843,547179
"Ralph Garza Jr.","- - -",0.31690141,0.65174129,0.4556701,0.65555556,0.8778626,0.78733032,0.41443299,0.65354331,0.09690722,0.17731959,0.2742268,"Ralph Garza Jr.",17682,621248
"AJ Ramos","LAA",0.33333333,0.69565217,0.46774194,0.61538462,0.8125,0.72413793,0.37096774,0.5625,0.12903226,0.14516129,0.27419355,"AJ Ramos",8350,573109
"Jose Quintana","- - -",0.32477535,0.68112798,0.45725806,0.59683794,0.85350318,0.73897707,0.37177419,0.5993266,0.11935484,0.15483871,0.27419355,"Jose Quintana",11423,500779
"Tarik Skubal","DET",0.3003663,0.6977138,0.48468185,0.63170732,0.83131068,0.7649919,0.46386489,0.64037855,0.11385944,0.16018846,0.2740479,"Tarik Skubal",22267,669373
"Alex Colomé","MIN",0.34442836,0.7323601,0.48911071,0.59243697,0.86378738,0.74397032,0.37295826,0.54827586,0.12522686,0.14882033,0.27404719,"Alex Colome",6661,517008
"Tucker Davidson","ATL",0.31927711,0.69343066,0.48844884,0.50943396,0.87368421,0.74324324,0.45214521,0.55421687,0.12541254,0.14851485,0.27392739,"Tucker Davidson",19871,656353
"Jesús Luzardo","- - -",0.30959164,0.71471025,0.46755504,0.53680982,0.83991684,0.71747212,0.38991889,0.58352403,0.13202085,0.1418645,0.27388535,"Jesus Luzardo",19959,666200
"David Peterson","NYM",0.29535232,0.70769231,0.46256684,0.60913706,0.85403727,0.761079,0.40552585,0.58188153,0.11051693,0.1631016,0.27361854,"David Peterson",20302,656849
"Jeff Hoffman","CIN",0.28311057,0.68901304,0.44338235,0.55364807,0.84864865,0.73466003,0.39485294,0.54328358,0.11764706,0.15588235,0.27352941,"Jeff Hoffman",17432,656546
"Blake Parker","CLE",0.32943925,0.67719298,0.4684432,0.67375887,0.86010363,0.78143713,0.3997195,0.61081081,0.10238429,0.17110799,0.27349229,"Blake Parker",5224,453284
"Chris Paddack","SDP",0.32191781,0.69657615,0.4917068,0.69908815,0.81355932,0.77257889,0.45318352,0.63616558,0.11182451,0.16158373,0.27340824,"Chris Paddack",20099,663978
"Miguel Díaz","SDP",0.2372449,0.67986799,0.43021583,0.67741935,0.88834951,0.82274247,0.43597122,0.62790698,0.07625899,0.1971223,0.27338129,"Miguel Diaz",18815,622766
"Bruce Zimmermann","BAL",0.30974843,0.66950959,0.46244344,0.61928934,0.85987261,0.76712329,0.42443439,0.57894737,0.10769231,0.16561086,0.27330317,"Bruce Zimmermann",20370,669145
"Cody Poteet","MIA",0.27483444,0.70445344,0.46812386,0.60240964,0.84482759,0.76653696,0.44990893,0.62121212,0.10928962,0.16393443,0.27322404,"Cody Poteet",18769,547001
"Dillon Peters","PIT",0.35772358,0.7106599,0.51467269,0.71590909,0.80714286,0.77192982,0.44469526,0.74358974,0.11738149,0.15575621,0.2731377,"Dillon Peters",18790,596071
"Justin Lawrence","COL",0.2,0.58677686,0.34355828,0.53658537,0.88732394,0.75892857,0.37116564,0.55813953,0.08282209,0.19018405,0.27300613,"Justin Lawrence",17639,664875
"Luke Jackson","ATL",0.33543307,0.68809524,0.47582938,0.55868545,0.85467128,0.72908367,0.39810427,0.55938697,0.12890995,0.14407583,0.27298578,"Luke Jackson",11752,592426
"Héctor Santiago","SEA",0.35069444,0.71921182,0.50305499,0.64356436,0.82876712,0.75303644,0.41344196,0.64957265,0.12423625,0.14867617,0.27291242,"Hector Santiago",4026,502327
"JT Chargois","- - -",0.30131827,0.69767442,0.45714286,0.6,0.84166667,0.745,0.39314286,0.53703704,0.11643836,0.15639269,0.27283105,"JT Chargois",13767,608638
"Justin Topa","MIL",0.31707317,0.61702128,0.47727273,0.92307692,0.96551724,0.95238095,0.53409091,0.91304348,0.02272727,0.25,0.27272727,"Justin Topa",15145,623437
"Jeremy Beasley","TOR",0.312,0.73972603,0.46969697,0.53846154,0.7037037,0.6344086,0.36868687,0.38297872,0.17171717,0.1010101,0.27272727,"Jeremy Beasley",20205,676886
"Matthew Boyd","DET",0.35724534,0.68923611,0.50746269,0.72289157,0.83627204,0.79256966,0.45247447,0.71810089,0.10526316,0.16732129,0.27258445,"Matthew Boyd",15440,571510
"Tony Watson","- - -",0.35521236,0.65804598,0.47690531,0.66304348,0.82969432,0.75544794,0.40184758,0.6,0.11662818,0.15588915,0.27251732,"Tony Watson",3132,453265
"Joe Jiménez","DET",0.2811245,0.73369565,0.47344111,0.5,0.81851852,0.7097561,0.42494226,0.58571429,0.13741339,0.13510393,0.27251732,"Joe Jimenez",15761,641729
"Sam Coonrod","PHI",0.33995037,0.69902913,0.49578652,0.68613139,0.82407407,0.77053824,0.43398876,0.63243243,0.11376404,0.15870787,0.27247191,"Sam Coonrod",17264,656322
"Triston McKenzie","CLE",0.34247714,0.7007772,0.48253165,0.58009709,0.86136784,0.73976915,0.39088608,0.63030303,0.12556962,0.14683544,0.27240506,"Triston McKenzie",18000,663474
"Luke Weaver","ARI",0.33490566,0.73995772,0.50766456,0.69014085,0.83142857,0.77797513,0.42651037,0.63636364,0.11271416,0.15960325,0.2723174,"Luke Weaver",16918,596133
"Joe Smith","- - -",0.33522727,0.69127517,0.49846154,0.66949153,0.90776699,0.82098765,0.45846154,0.65317919,0.08923077,0.18307692,0.27230769,"Joe Smith",3281,501925
"Ian Anderson","ATL",0.29,0.69828571,0.45425287,0.59416446,0.82651391,0.73785425,0.40229885,0.58691589,0.11908046,0.15310345,0.27218391,"Ian Anderson",19951,666120
"Ryan Yarbrough","TBR",0.35685484,0.677,0.48553055,0.74387947,0.85819793,0.80794702,0.40192926,0.64777948,0.09324759,0.17845659,0.27170418,"Ryan Yarbrough",16502,642232
"Codi Heuer","- - -",0.35796388,0.73181818,0.51477598,0.55045872,0.86024845,0.73518519,0.41944709,0.60142349,0.13632031,0.13536702,0.27168732,"Codi Heuer",23293,676051
"Ben Bowden","COL",0.2434555,0.71917808,0.4495549,0.61290323,0.8,0.74257426,0.43323442,0.55367232,0.115727,0.15578635,0.27151335,"Ben Bowden",20198,641386
"Bryan Abreu","HOU",0.29723502,0.71764706,0.45283019,0.51937984,0.83606557,0.70512821,0.3701016,0.42236025,0.13352685,0.13788099,0.27140784,"Bryan Abreu",16609,650556
"Zach Thompson","MIA",0.34392265,0.69148936,0.48073702,0.61445783,0.86461538,0.75609756,0.39363484,0.60634921,0.11725293,0.15410385,0.27135678,"Zach Thompson",16094,605507
"Zack Burdi","- - -",0.27358491,0.77464789,0.47457627,0.5862069,0.78181818,0.71428571,0.40112994,0.59183673,0.13559322,0.13559322,0.27118644,"Zack Burdi",19159,641420
"Deolis Guerra","OAK",0.34407028,0.71215881,0.48066298,0.61276596,0.85017422,0.74329502,0.37108656,0.56133829,0.12338858,0.14732965,0.27071823,"Deolis Guerra",8410,500610
"Tyler Wells","BAL",0.39068826,0.745,0.549217,0.67357513,0.81208054,0.75763747,0.44742729,0.66964286,0.13310962,0.13758389,0.27069351,"Tyler Wells",20000,669330
"Nick Pivetta","BOS",0.3023407,0.70505385,0.47941712,0.63010753,0.8613396,0.77963526,0.43970856,0.63540091,0.10564663,0.16502732,0.27067395,"Nick Pivetta",15454,601713
"Jason Adam","CHC",0.28571429,0.69230769,0.43119266,0.475,0.81481481,0.67021277,0.35779817,0.42,0.14220183,0.12844037,0.2706422,"Jason Adam",11861,592094
"Edgar García","- - -",0.24431818,0.68571429,0.40925267,0.51162791,0.91666667,0.76521739,0.37366548,0.58333333,0.09608541,0.17437722,0.27046263,"Edgar Garcia",19276,658305
"Dylan Floro","MIA",0.328,0.70288248,0.48513011,0.68780488,0.85488959,0.78927203,0.41914498,0.64814815,0.10223048,0.16821561,0.2704461,"Dylan Floro",13394,571670
"Zac Gallen","ARI",0.29392971,0.65176471,0.43862988,0.65217391,0.88447653,0.79175705,0.40437678,0.61567878,0.09134158,0.17887726,0.27021884,"Zac Gallen",19291,668678
"Konner Wade","BAL",0.27857143,0.73148148,0.47580645,0.79487179,0.79746835,0.79661017,0.43548387,0.65625,0.09677419,0.1733871,0.27016129,"Konner Wade",14655,592831
"Cristopher Sánchez","PHI",0.34677419,0.6744186,0.48095238,0.65116279,0.84482759,0.76237624,0.40952381,0.59322034,0.11374408,0.1563981,0.27014218,"Cristopher Sanchez",20778,650911
"Connor Overton","- - -",0.3625,0.71929825,0.51094891,0.62068966,0.86585366,0.76428571,0.41605839,0.66666667,0.12043796,0.14963504,0.27007299,"Connor Overton",18376,656818
"Drew Anderson","TEX",0.28217822,0.7,0.46022727,0.68421053,0.88571429,0.81481481,0.42613636,0.65934066,0.08522727,0.18465909,0.26988636,"Drew Anderson",15130,623454
"Braxton Garrett","MIA",0.28378378,0.69230769,0.44205298,0.67619048,0.85802469,0.78651685,0.38741722,0.64150943,0.09437086,0.17549669,0.26986755,"Braxton Garrett",21844,666129
"Jameson Taillon","NYY",0.33704529,0.72753906,0.5056938,0.63215859,0.83489933,0.75813178,0.43188528,0.62686567,0.1222597,0.14755481,0.2698145,"Jameson Taillon",11674,592791
"Alex Young","- - -",0.33948339,0.7027027,0.48684211,0.59782609,0.84230769,0.74099099,0.40570175,0.55691057,0.12609649,0.14364035,0.26973684,"Alex Young",18333,622065
"Enyel De Los Santos","- - -",0.33333333,0.77742947,0.53658537,0.65079365,0.77419355,0.73262032,0.45767575,0.64739884,0.14347202,0.12625538,0.2697274,"Enyel De Los Santos",18403,660853
"Vince Velasquez","- - -",0.28241206,0.70596026,0.46514286,0.6405694,0.80487805,0.74815725,0.43142857,0.61151079,0.11714286,0.15257143,0.26971429,"Vince Velasquez",11189,592826
"Kyle Gibson","- - -",0.32205182,0.68490375,0.44649062,0.63546798,0.88905325,0.7688716,0.34294649,0.5928382,0.10308921,0.16660882,0.26969802,"Kyle Gibson",10123,502043
"Anthony Misiewicz","SEA",0.35728543,0.72519084,0.51901566,0.61452514,0.84210526,0.75431034,0.43959732,0.66949153,0.12751678,0.14205817,0.26957494,"Anthony Misiewicz",18152,664948
"Wyatt Mills","SEA",0.31617647,0.56382979,0.4173913,0.72093023,0.90566038,0.82291667,0.40869565,0.578125,0.07391304,0.19565217,0.26956522,"Wyatt Mills",20010,670090
"Dennis Santana","- - -",0.32155477,0.68804665,0.45984598,0.61538462,0.84322034,0.74401914,0.37733773,0.56962025,0.11771177,0.15181518,0.26952695,"Dennis Santana",17878,642701
"Taylor Hearn","TEX",0.27497315,0.67717528,0.4599768,0.69140625,0.84916201,0.79823455,0.4599768,0.6122449,0.09269988,0.17670915,0.26940904,"Taylor Hearn",18325,621368
"Steve Cishek","LAA",0.28097063,0.62923729,0.41195219,0.71818182,0.87878788,0.81044487,0.37609562,0.55844156,0.07808765,0.19123506,0.26932271,"Steve Cishek",6483,518553
"Noah Syndergaard","NYM",0.30769231,0.76923077,0.53846154,0.25,1,0.78571429,0.5,0.625,0.11538462,0.15384615,0.26923077,"Noah Syndergaard",11762,592789
"Devin Smeltzer","MIN",0.2962963,0.76,0.51923077,0.625,0.84210526,0.77777778,0.48076923,0.52941176,0.11538462,0.15384615,0.26923077,"Devin Smeltzer",19487,656970
"Reid Detmers","LAA",0.29353234,0.68539326,0.47757256,0.62711864,0.81967213,0.75690608,0.46965699,0.57425743,0.11609499,0.1530343,0.26912929,"Reid Detmers",27468,672282
"Ryan Brasier","BOS",0.28440367,0.78409091,0.50761421,0.5483871,0.85507246,0.76,0.44670051,0.66,0.12182741,0.14720812,0.26903553,"Ryan Brasier",5615,518489
"Mitch White","LAD",0.30769231,0.69942197,0.4855643,0.6484375,0.87190083,0.79459459,0.45406824,0.58883249,0.09973753,0.16929134,0.26902887,"Mitch White",19225,669952
"Luis Oviedo","PIT",0.23512748,0.65638767,0.4,0.54216867,0.85234899,0.74137931,0.39137931,0.5170068,0.10344828,0.16551724,0.26896552,"Luis Oviedo",21728,665854
"Kris Bubic","KCR",0.28025478,0.66772487,0.44661517,0.66193182,0.85578447,0.78636826,0.4293503,0.55395683,0.09536785,0.17347866,0.2688465,"Kris Bubic",21455,663460
"Cionel Pérez","CIN",0.2080292,0.67222222,0.39207048,0.49122807,0.81818182,0.71348315,0.39647577,0.44144144,0.1123348,0.15638767,0.26872247,"Cionel Perez",19614,672335
"Emilio Pagán","SDP",0.32,0.78435518,0.52003643,0.635,0.78436658,0.73204904,0.43078324,0.59695817,0.13934426,0.12932605,0.26867031,"Emilio Pagan",14771,641941
"Bryan Mitchell","MIA",0.37837838,0.63333333,0.49253731,0.92857143,0.78947368,0.84848485,0.44776119,0.5,0.07462687,0.19402985,0.26865672,"Bryan Mitchell",11479,571951
"Shawn Armstrong","- - -",0.31632653,0.74061433,0.49781022,0.55645161,0.8202765,0.72434018,0.42773723,0.63636364,0.13722628,0.13138686,0.26861314,"Shawn Armstrong",12857,542888
"Casey Mize","DET",0.28678679,0.67512195,0.45566398,0.67277487,0.85982659,0.79329609,0.43487484,0.62091503,0.09418753,0.1743742,0.26856173,"Casey Mize",20492,663554
"Griffin Canning","LAA",0.31738437,0.73496659,0.49163569,0.57286432,0.80606061,0.71833648,0.41728625,0.57761733,0.13796296,0.13055556,0.26851852,"Griffin Canning",19867,656288
"Jacob Barnes","- - -",0.35040431,0.68844221,0.46842105,0.62307692,0.83941606,0.7340824,0.34912281,0.609375,0.1245614,0.14385965,0.26842105,"Jacob Barnes",12323,606930
